"","SpecCode","Species","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","Amphibious","AmphibiousRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"113","46490","Salmo carpio","Salmo",59043,"Linnaeus, 1758",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,"100",200,59043,NA,NA,NA,5,"59043",NA,NA,48.93,50,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26100,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","commercial",NA,26100,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lives in lakes at 100-200 m depth.  Feeds predominantly on zooplankton.  Also preys on other benthic invertebrates during summer.  Spawns close to underwater springs at 50-300 m depths (Ref. 59043).  Threatened due to habitat destruction, pollution and overfishing (Ref. 26100) and possibly due to the introduction of exotic <i>Coregonus</i> and Salmonidae (Ref. 59043).",NA,"0.5",0,34,"1998-02-24T00:00:00Z","10","2010-07-05T00:00:00Z",NA,NA,NA
"114","66449","Salmo caspius","Salmo",85599,"Kessler, 1877","Caspian trout","Sacas_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,"Considered as synonym of <i>Salmo trutta</i> according to Kalyci et al., 2018 (Ref. 121837). This species summary page will be deleted; Caspian strain under the senior synonym.","1",-1,-1,-1,"pelagic-neritic",NA,NA,"anadromous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.05,25,"SL","24","SL","85599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2012-02-08T00:00:00Z",NA,"2020-03-05T00:00:00Z",NA,NA,NA
"115","65590","Salmo cenerinus","Salmo",59043,"Nardo, 1847",NA,NA,NA,NA,NA,76,"Salmoninae",6009,1,"fusiform / normal","O",NA,"This species is synonym of <i>Salmo marmoratus</I> Cuvier, 1829 in Eschmeyer (CofF ver. Jan. 2012: Ref. 89336).","2",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"59043",NA,NA,50.36,80,"SL",NA,NA,"59043","40","SL",NA,NA,59043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits streams in hilly areas, with clear, flowing and well oxygenated water (as a result of continuous stocking, often present in unsuitable habitats).  Also occurs in alpine and subalpine lakes.  Feeds on aquatic insects and invertebrates.  Large individuals also prey on fishes.  Moves to smaller tributaries to spawn on gravel.  Attains a maximum size of up to about 80 cm SL and lives up to at least 8 years.  Introduced and has hybridized with <i>Salmo marmoratus</i> (Ref. 59043).",NA,"0.5",0,10,"2010-07-05T00:00:00Z","303","2012-03-04T00:00:00Z",NA,NA,NA
"116","49461","Salmo cettii","Salmo",59043,"Rafinesque, 1810",NA,"Sacet_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,40,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits streams in hilly areas and lowland in karstic resurgences.  Occurs in clear waters around 10-20° C, usually with dense subaquatic vegetation.  Feeds mainly on aquatic insects.  Spawns on gravel bottom in shallow water.  Attains a maximum size of up to about 40 cm SL.  Threatened due to water abstraction, overfishing and stocking of non-native trouts (Ref. 59043).",NA,"0.5",0,1,"1998-08-28T00:00:00Z","10","2010-07-05T00:00:00Z",NA,NA,NA
"117","67603","Salmo chilo","Salmo",99540,"Turan, Kottelat & Engin, 2012","Chilo trout",NA,NA,NA,NA,76,"Salmoninae",6009,NA,NA,"O",NA,NA,NA,-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.67,23.5,"SL",NA,NA,"99540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,10,"2015-01-30T00:00:00Z",NA,"2016-03-16T00:00:00Z",NA,NA,NA
"118","65603","Salmo ciscaucasicus","Salmo",59043,"Dorofeeva, 1967","Caspian salmon","Sacis_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,50,59043,NA,NA,NA,NA,NA,NA,NA,79.86,130,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,9000,NA,99764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"At the sea, it occurs along coast at depths of up to 50 m.  Resident part of populations live in streams and uppermost reaches with fast current, cold clear water and stone or gravel bottom.  Parrs and resident adults prey on aquatic and terrestrial invertebrates.  Anadromous and large lacustrine individuals feed predominantly on fish, but also take large crustaceans.  Undertakes migration to hill streams.  Usually spawns in the upper reaches of rivers with fast current.  Damming hinders both migrating juveniles to reach the sea and returning adults to reach spawning sites.  Species survival depends solely on resident populations (Ref. 59043).",NA,"0.5",0,10,"2010-07-10T00:00:00Z","10","2015-02-10T00:00:00Z",NA,NA,NA
"119","65601","Salmo coruhensis","Salmo",85599,"Turan, Kottelat & Engin, 2010","Coruh trout","Sacor_u6.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,80,"SL",NA,NA,"85599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in clear and moderately swift flowing water, with a substrate of sand and pebbles.  Prefers to inhabit middle stretches of the main branches of rivers and streams, sometime the lower stretches.  Also occurs in very short coastal streams (less than 5 km) and usually has not been encountered in intermediate size streams (5-35 km).  Moves to the sea or the lower stretches of streams and rivers after spawning, where it stays until about April-May, when temperatures of the water start to rise.  Possibly does not go far into the sea, but may stay in river mouths or at sea close to river mouths during winter.  Spawns in October-November.  Migrates upstreams in small groups of more than 10 individuals and probably comes back after breeding (Ref. 85599).",NA,"0.5",0,10,"2010-07-09T00:00:00Z","10","2018-10-24T00:00:00Z",NA,NA,NA
"120","46492","Salmo dentex","Salmo",59043,"(Heckel, 1851)",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.72,88,"TL",NA,NA,"91127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26100,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",26100,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes and large rivers.  Spawns on gravel bottom. In Lake Skadar basin, overwinters in deep parts of lake and moves to main tributaries in summer (Ref. 59043). Threatened due to habitat destruction and pollution (Ref. 26100).",NA,"0.5",0,34,"1998-02-24T00:00:00Z","65","2016-05-02T00:00:00Z",NA,NA,NA
"121","67607","Salmo euphrataeus","Salmo",99540,"Turan, Kottelat & Engin, 2014","Euphrates trout",NA,NA,NA,NA,76,"Salmoninae",6009,NA,NA,"O",NA,NA,NA,-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.68,30,"SL",NA,NA,"99540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,10,"2015-01-30T00:00:00Z",NA,"2016-03-16T00:00:00Z",NA,NA,NA
"122","60111","Salmo ezenami","Salmo",45022,"Berg, 1948",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,113,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,17000,NA,59043,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits mountain lake (Lake Kezenoi-am) with altitude of 1870 m above sea level, with a maximum depth of 74 m, temperature about 5° C below 20 m and 5-18° C in upper layers in summer, covered by ice in winter, high oxygen concentrations down to bottom throughout the year and low plankton density.  This was the only fish inhabiting the lake prior to the introduction of <i>Gobio holurus</i> and <i>Squalius cephalus</i>.  Young juveniles feed predominantly on gammarids, chironomid larvae; larger juveniles and adults prey on molluscs, benthic invertebrates and fry; largest individuals are mostly piscivorous, especially since the introduction of <i>Gobio holurus</i>.  Spawns in lake, close to underwater springs.  Large-sized individuals probably undertake migration to tributaries.  Spawning extends over almost entire year.  Threatened due to the introduction of <i>Squalius cephalus</i>, which feeds on its fry (Ref. 59043).",NA,"0.5",0,97,"2003-01-28T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"123","65281","Salmo farioides","Salmo",59043,"Karaman, 1938",NA,"Sapel_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.68,30,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits stretches with swift, clear, cold water, rapids and small waterfalls.  Size reaches up to at least 30 cm SL (Ref. 59043).",NA,"0.5",0,10,"2010-01-25T00:00:00Z","303","2010-01-25T00:00:00Z",NA,NA,NA
"124","49294","Salmo ferox","Salmo",59043,"Jardine, 1835",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"59043",NA,NA,61.12,80,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits large oligotrophic lakes.  In Scotland, this species occurs usually in lakes inhabited by <i>Salvelinus</i> species on which it preys.  Feeds on fishes and a variety of insects.  In Scotland, preys on invertebrates until about 30 cm SL, then becomes piscivorous, feeding mostly on <i>Salvelinus</i> species.  Spawns only in the larger and deeper tributaries (Ref. 59043).",NA,"0.5",0,10,"1998-08-06T00:00:00Z","10","2012-11-01T00:00:00Z",NA,NA,NA
"125","26969","Salmo fibreni","Salmo",59043,"Zerunian & Gandolfi, 1990",NA,"Safib_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.78,19.5,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",26100,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits Lake Posta Fibreno, an elongated karstic lake with underwater springs and caves, 1.1km long, 0.1-0.3 km wide, 0.29 square kilometer, 285 m above sea level, 15 m deep (average depth 2.5 m), about 10°C throughout the year, and clear and well oxygenated water.  Sometimes enters lake tributaries.  Spawns close to underwater springs in December-January.  The lake is very vulnerable to fish introduction or accidental pollution (Ref. 59043).",NA,"0.5",0,97,"1997-05-20T00:00:00Z","10","2010-07-07T00:00:00Z",NA,NA,NA
"126","4792","Salmo ischchan","Salmo",593,"Kessler, 1877","Sevan trout","Saisc_u0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.63,104,"TL",NA,NA,"593","33","TL",NA,NA,593,17000,NA,593,NA,NA,NA,NA,4537,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",4537,"harmless",NA,"no special ability",NA,NA,-1,"The adults spawn in the lake proper at a depth range of 0.5 to 3 m, over fine gravel.  Two spawning stocks are known:  one spawns in the northwestern corner of the lake from the beginning of November till the end of December; the other spawns at the southeastern corner, from the middle or the end of January till the end of March.  This fish approaches the coast twice a year:  from April till July and from October till December.  In mid winter and at the end of summer, it leaves the coasts to stay at greater depth.  Adults feed exclusively on sand hoppers (Amphipoda) (Ref. 593).",NA,"0.5",0,2,"1991-12-06T00:00:00Z","65","2013-07-18T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"127","67602","Salmo kottelati","Salmo",99540,"Turan, Do?an, Kaya & Kany?lmaz, 2014","Antalya trout","Sakot_m0.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,NA,-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.11,21,"SL",NA,NA,"99540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in stream with cold and clear water, moderate current and gravel and pebble substrate (Ref. 99540).",NA,"0.5",0,10,"2015-01-29T00:00:00Z",NA,"2016-03-16T00:00:00Z",NA,NA,NA
"128","67604","Salmo labecula","Salmo",99540,"Turan, Kottelat & Engin, 2012","Seyhan trout","Salab_u1.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,NA,-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,40,"SL",NA,NA,"99540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,10,"2015-01-30T00:00:00Z",NA,"2016-03-16T00:00:00Z",NA,NA,NA
"129","48205","Salmo labrax","Salmo",59043,"Pallas, 1814","Black Sea salmon","Salab_u2.jpg","Salab_m0.jpg","Salab_f0.jpg",NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,"Considered as synonym of <i>Salmo trutta</i> according to Kalyci et al., 2018 (Ref. 121837). This species summary page will be deleted; Black Sea strain under the senior synonym.","1",-1,-1,-1,"demersal",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,80,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"There are anadromous, lacustrine and resident forms. At the sea, it occurs along coasts at depths of up to 50 m.  Undertakes migration to hill streams.  Resident part of populations live in streams and uppermost reaches with fast current, cold clear water and stone or gravel bottom.  Spawns in upper reaches with fast current.  Spawns in October-January. Parrs live in rivers and streams for 2-4 years, then smoltify and migrate to sea or mature in freshwater. Spends 2-4 years in the sea. Parrs and resident adults feed on aquatic and terrestrial invertebrates. Anadromous and large lacustrine individuals prey mostly on fish and large crustaceans. Anadromous individuals feed while in rivers.  Damming hinders most returning adults to reach spawning sites (Ref. 59043).",NA,"0.5",0,34,"1998-05-04T00:00:00Z","14","2020-03-05T00:00:00Z",NA,NA,NA
"130","6423","Salmo letnica","Salmo",59043,"(Karaman, 1924)","Ohrid trout","Salet_f0.jpg",NA,"Salet_f0.jpg",NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.92,76,"TL",NA,NA,"6323",NA,NA,NA,NA,NA,6490,NA,4699,NA,NA,NA,NA,26100,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","commercial",NA,26100,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes.  Juveniles feed on zooplankton.  Adults prey on zooplankton and fish, mainly <i>Alburnus scoranza</i>.  Attains first sexual maturity at 5-6 years.  Spawns in January-February in littoral and sublittoral areas (Ref. 59043).  Threatened by habitat destruction, overfishing and introduction of new species (Ref. 26100).",NA,"0.5",0,10,"1992-09-16T00:00:00Z","10","2010-07-08T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"131","65956","Salmo lourosensis","Salmo",86829,"Delling, 2011",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,21.7000007629395,"SL",NA,NA,"86829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,1016,"2011-03-01T23:27:57Z","14","2015-04-27T00:00:00Z",NA,NA,NA
"132","49297","Salmo lumi","Salmo",59043,"Poljakov, Filipi, Basho & Hysenaj, 1958",NA,NA,NA,NA,NA,76,"Salmoninae",6009,NA,NA,"O",NA,"Tentatively recognized as a valid species.","0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1,38,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes.  Spawns in tributaries and at their mouth in December-February (Ref. 59043).",NA,"0.5",0,10,"1998-08-06T00:00:00Z","10","2010-07-08T00:00:00Z",NA,NA,NA
"133","49325","Salmo macedonicus","Salmo",59043,"(Karaman, 1924)",NA,"Samac_u2.jpg",NA,NA,NA,76,"Salmoninae",6009,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,40,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits stretches with swift water, rapids and small waterfalls (Ref. 59043).",NA,"0.5",0,10,"1998-08-07T00:00:00Z","10","2010-07-08T00:00:00Z",NA,NA,NA
